Rank,Username,Quizzes_Participated,Avg_Points,Avg_Time,Final_Score,Remark
53,JYAT6200,15,3.8,39.34,54.984276729559745,6🌟
54,Madonna,14,4.071428571428571,51.43571428571429,54.4740131368397,6🌟
55,yodi2014,8,4.875,33.975,52.85966981132076,6🌟
56,Kanu_DB,12,4.5,55.75833333333333,52.488928383099804,6🌟
57,mafi71,20,3.7,68.955,52.41235567905238,6🌟
58,kyezk,10,4.3,51.760000000000005,51.50055165106491,6🌟
59,dbtdrys,6,5.0,44.63333333333333,51.49371069182391,6🌟
60,KingBz2119,5,5.2,15.720000000000002,51.38364779874214,6🌟
61,Casperanceph,8,4.5,37.8,51.29716981132076,6🌟
62,abmt19,8,4.5,50.0625,51.26595882505359,6🌟
63,Jordan_21,1,6.0,21.8,50.94339622641509,6🌟
64,aprilyab,10,4.3,56.17,49.604501104575846,5🌟
65,Miracle2931,8,4.375,52.9625,49.37794138712124,5🌟
66,Mar_thi16,13,4.461538461538462,68.47692307692309,49.10821940395536,5🌟
67,NOLBAZ78,10,3.5,46.8,49.01729559748428,5🌟
68,Khaldrogo1st,3,5.0,40.833333333333336,48.66352201257862,5🌟
69,Ephrame12,4,4.75,45.7,48.56525157232704,5🌟
70,Natanmesfin,9,3.5555555555555554,48.144444444444446,48.30538085255066,5🌟
71,CipherLens,10,3.9,55.3,48.28794056433178,5🌟
72,aethrialsoul,17,3.764705882352941,75.83529411764707,48.207100647411565,5🌟
73,Kai_8zen,13,3.6153846153846154,60.02307692307692,48.15357710098847,5🌟
74,muluken_24,14,4.285714285714286,73.51428571428572,48.068187889371586,5🌟
75,Jajos77,5,4.4,47.5,48.0503144654088,5🌟
76,mintwab16,2,5.0,22.3,47.72012578616352,5🌟
77,Gelagelu,1,6.0,57.8,47.56969380426976,5🌟
78,kid_mina,6,4.0,47.73333333333333,47.327044025157235,5🌟
79,Maty,7,4.0,52.51428571428572,47.073487041561435,5🌟
80,Zm_rabbi,13,2.3076923076923075,48.607692307692304,46.879535558780844,5🌟
81,remaerdyad,1,6.0,59.8,46.846406259859904,5🌟
82,gd27_ez,1,5.0,20.9,46.77672955974843,5🌟
83,M,1,5.0,32.8,46.77672955974843,5🌟
84,Biyhg,1,5.0,42.5,46.77672955974843,5🌟
85,ProgramingBootcampAAu,1,5.0,42.8,46.77672955974843,5🌟
86,Get_Fan29,1,5.0,47.3,46.77672955974843,5🌟
87,Hemen6254,9,3.4444444444444446,52.388888888888886,46.70243909849545,5🌟
88,S_h_o_w_m_e,6,3.8333333333333335,41.38333333333333,46.63259958071279,5🌟
89,reyal2116,9,4.444444444444445,63.733333333333334,46.62205526755144,5🌟
90,Mis_iraq,14,4.0,74.95,46.55199902660473,5🌟
91,ArodionX,1,5.0,50.9,46.3346863377445,5🌟
92,Mt_wos,5,4.2,52.5,46.02650494159928,5🌟
93,Sewyishal,6,4.333333333333333,56.23333333333333,45.944741449908605,5🌟
94,cephorina,1,5.0,52.7,45.495894645137426,5🌟
95,Mega1323,4,4.0,43.8,45.44025157232704,5🌟
